generation,best_fitness,mean_fitness
1.560000000000000000e+02,8.562003706059391206e+00,6.198385247442694812e+00
1.570000000000000000e+02,8.562003706059391206e+00,3.951139599660076218e+00
1.580000000000000000e+02,8.562003706059391206e+00,6.287733921765154221e+00
1.590000000000000000e+02,8.562003706059391206e+00,6.304079229940716900e+00
1.600000000000000000e+02,8.562003706059391206e+00,5.491246405333537695e+00
1.610000000000000000e+02,8.562003706059391206e+00,4.863243165754478348e+00
1.620000000000000000e+02,8.562003706059391206e+00,6.405868933510509677e+00
1.630000000000000000e+02,8.562003706059391206e+00,5.673854434224787191e+00
1.640000000000000000e+02,8.562003706059391206e+00,5.822628899534224800e+00
1.650000000000000000e+02,8.562003706059391206e+00,5.949416180650588970e+00
1.660000000000000000e+02,8.562003706059391206e+00,5.722021355105891161e+00
1.670000000000000000e+02,8.562003706059391206e+00,6.612253204475433854e+00
1.680000000000000000e+02,8.562003706059391206e+00,6.128058059336367158e+00
1.690000000000000000e+02,8.562003706059391206e+00,6.664826412163376901e+00
1.700000000000000000e+02,8.562003706059391206e+00,4.675196955738874394e+00
1.710000000000000000e+02,8.562003706059391206e+00,5.714045444176575117e+00
1.720000000000000000e+02,8.562003706059391206e+00,5.433129559499898065e+00
1.730000000000000000e+02,8.562003706059391206e+00,4.444080367178362856e+00
1.740000000000000000e+02,8.562003706059391206e+00,6.021134755227217639e+00
1.750000000000000000e+02,8.562003706059391206e+00,6.258884469843239096e+00
1.760000000000000000e+02,8.562003706059391206e+00,5.944291544879812150e+00
1.770000000000000000e+02,8.562003706059391206e+00,5.317705241133157124e+00
1.780000000000000000e+02,8.562003706059391206e+00,5.025329744476534799e+00
1.790000000000000000e+02,8.562003706059391206e+00,5.184179186013886387e+00
1.800000000000000000e+02,8.562003706059391206e+00,5.499207527510371563e+00
1.810000000000000000e+02,8.562003706059391206e+00,5.079907125012499414e+00
1.820000000000000000e+02,8.562003706059391206e+00,5.232439426013412387e+00
1.830000000000000000e+02,8.562003706059391206e+00,4.647729183062113023e+00
1.840000000000000000e+02,8.562003706059391206e+00,6.930194047585452211e+00
1.850000000000000000e+02,8.562003706059391206e+00,5.956561643166641495e+00
1.860000000000000000e+02,8.562003706059391206e+00,5.707211088603668436e+00
1.870000000000000000e+02,8.562003706059391206e+00,5.984133668965794683e+00
1.880000000000000000e+02,8.562003706059391206e+00,5.877888971956591213e+00
1.890000000000000000e+02,8.562003706059391206e+00,6.907240649816384526e+00
1.900000000000000000e+02,8.562003706059391206e+00,5.310427800447049762e+00
1.910000000000000000e+02,8.562003706059391206e+00,5.879005596264802236e+00
1.920000000000000000e+02,8.562003706059391206e+00,6.430345031069523820e+00
1.930000000000000000e+02,8.562003706059391206e+00,5.980862756276374981e+00
1.940000000000000000e+02,8.562003706059391206e+00,6.457290304371764655e+00
1.950000000000000000e+02,8.562003706059391206e+00,4.340016774927613952e+00
